Waqar Zaka aur Junaid ki Kahani me ek naya Twist: http://youtu.be/hS9oDmw7Xcg?a  via @YouTube	828481752373030912	non-irony
Muhavare ko twist karke vaar karna naajayaz  hai ...namakool logon ka kaam hai ...aisi harkate kiya na karo begum.	847876952509775872	non-irony
Kuch Rang Pyar Ke Aise Bhi@1st April  2017   Latest  twist promo. http://youtu.be/wMfLYeom4d4?a 	847865608687542272	non-irony
Ek Shringaar Swabhiman@ 1st April 2017.latest twist promo. http://youtu.be/g221vL5_T3s?a 	847860218574901248	non-irony
#Beyhadh mein har friday ko kuch aisa shocking twist dikthate ha ki Monday aane tak hum soch kar hi pagal ho jate ha.....	847854453483073536	non-irony
Jiyo Ambani Sahab Jio jab jab airtel voda samajte hai game over tab tab naya twist. http://fb.me/1aNijfPZk 	847836192985026560	non-irony
Tell us the name with a Bittu-Munni twist, aur dekhiye unki visphotak love story 3rd April se, Mon-Fri raat 8:30 baje! pic.twitter.com/co0JDixc3I	847788222985805824	non-irony
Hindustan me kuchh samyantaral par ek badhiya twist aata hai  jaise 2din se har dusra admi bike kharidane ke liye bhida pada hai... https://twitter.com/mishra_shani/status/847719721549967361 …	847754756122652672	non-irony
Desi Ghee Fried Aaloo with Tomato Twist & fresh Dhaniya Ki Chatani.  #KFCNavratriMenu	847319877966733312	non-irony
aise twist tho abbas - mastan ki movie mai bi nai hote	847132354556706817	non-irony
story Mai twist AA Raha hai	847121676487868417	non-irony
dil nahi dukha wrist twist ho gai hai	846784190297378817	non-irony
Ye sahi h, phle apni marzi se kuch bhi baate bnate h, pir jb sach samne aane wala hota h tb use twist ka naam de do...  means kuch bhi https://twitter.com/indiatvnews/status/846719608891621376 …	846725465423450112	irony
Aao twist karen....kitane aadmi the....aab pachas pachas door koi bachha patthar nahi uthayega.. https://twitter.com/ANI_news/status/846694397655830528 …	8.4672E+17	irony
Ish kahani mein bahut saare twist hai! https://twitter.com/htTweets/status/846310272667037696 …	846637446653620224	non-irony
Kuch Rang Pyar Ke Aise Bhi 27th March 2017 Latest Upcoming Twist http://dlvr.it/Nky2F6 pic.twitter.com/KE2unD8K3f	846562688427700224	non-irony
Iss summer me twist laaye, Nimbu Mirchi India Gate aaye.. Jayanti Jaljeera gatakaao...apni pyaas bhujaao aur... http://fb.me/8Xn0eoNwL 	846372918485549056	non-irony
ye kya likha isko padhne me zaban twist ho gai meri,huff sanskrit,	846367110347591680	non-irony
#taalthokke @sardanarohit Jabtak J&K mein 370 ka khatama nahi hota tabtak Shabnam Lone jaise vakta aise hi cheezon ko twist karti raheingi..	846329747458076672	non-irony
Plot twist: Ghr ki chat py Pani wali tanki saaf ho ri hai.... https://twitter.com/JiMurshad/status/845916536095363072 …	846235541150601219	non-irony
facts ko twist karna is @ShekharGupta ka pesha hai Atul ji. Inka Pesha "Narayan Pesha" se kahin jyada khatarnaak aur Badnaam h.	845997332990615552	irony
Gupta Ji twist maar gaye..... #TwistMaarGuptaJi	845990835984437250	non-irony
kahani chahe kaisi bhi ho usme twist ka kaam ek naughty praon ka hota hai	845874328457662464	non-irony
burhapay ka.be apna he twist hota hai	832624833464655872	non-irony
#DilBoleOberoi twist: Shivaye-Om unites saving Gauri from Kaali #Ishqbaaz #StarPlushttp://fb.me/1RZlhmINm 	832522756650590208	non-irony
#TV #Serial #Gossip Dil Bole Oberoi twist Shivaye-Om unites saving Gauri from Kaali https://goo.gl/fb/nB2VqM 	832345516327522304	non-irony
Story mein twist.mast laga.aaj to bas ishwari kee Baja do band.@MamtaYPatnaik	832270538823307264	non-irony
yaar jalebi bhi ye stry se jyada seedi hai.. har roz ek naya twist ... #SasiJailRaj	832267629968576513	irony
#TV #Serial #Gossip Saath Nibhana Saathiya twist Gopi-Jaggi gets Vidya out from jail https://goo.gl/fb/Y6FEqM 	832228429101666304	non-irony
Kumkum Bhagya - 16th February 2017 | Abhi ne Pragya aki jaan bachai | Latest twist |: http://youtu.be/ttL7jKzTx4s?a  via @YouTube	832104405445046272	non-irony
Wo hone nhi dungi. Tujhe pata hai na 3rd angle wale baton ko kitna twist karte hai... Hum dekh chuke hai... Wese hum cat fight Karen kya https://twitter.com/DandekarAyaat/status/831909189786095616 …	831909611502501888	irony
but Raghav ne Naina ke lye bhi kch alag hi socha hoga  usme bhi kch twist hai jo leap hone ke baad hi pta chlega	831901223850799109	non-irony
The twist is my motivation!!! Aur nahi aaya toh lekar aayegey.	831601269601161217	non-irony
Aap ke MLA ki qualification tabhi yee modi ki degree maang raha tha lekin kuch mila nahi @ak_twist @ravitheleo @Rahul_Ambikahttps://twitter.com/hindu_prince/status/831529006583382019 …	831599933216137218	non-irony
haan khas kr mujay is ahana mein gar bar lgti hai. I think yae kuch na kuch twist to nikalay gi .	831545272710881281	non-irony
wohi boring ? Episode yah koi twist bhi hai?	831504213930819586	non-irony
Is baar life mein apni dhamakedaar twist lao, Hero se nahi Villain se mohabbat ka izhaar karo! #VillaintinesDay @SonyMAX	831451659578568704	non-irony
Pyaar me twist. Mogambo khush hua. #VillaintinesDay @SonyMAX	831451255176192001	non-irony
Sath Nibhana Sathiya - 14th February 2017 |Bhawani ne gopi ko marne ka Plan banya | Latest Twist |: http://youtu.be/57Q8T2WqLZE?a  via	831384490387836928	non-irony
kahn the mis kar kar ka , app ki arm twist kar rahe	831228635474427909	non-irony
agree...but twist nahi hoga to maza nahi ayega...	831189695610642432	non-irony
there was a twist in his words jo so rahi hai uss se tu meri sadi karwaya KAIDE SE wo meri biwi hai means wo khud nehi manta	831162619377639425	non-irony
story main twist ! Woh bhi hai	831132482229657600	non-irony
Ghulam:   Rangeela, Shivani Kiss Ka Twist http://youtu.be/ZpGUXIRxLiE?a 	831116984884592642	non-irony
Shakti twist: Preeto Harak joins hand with Kareena against Soumya #ShaktiAstitvaKeEhsaasKi #KamyaPanjabi...http://fb.me/1LJACsoVP 	831019960042401792	non-irony
Kuch Rang Pyar Ke Aise Bhi - 13th February 2017 | Jatin ne Sonakshi ko samjhya | Latest Twist |: http://youtu.be/lCKhFAjfdFU?a  via @YouTube	831016409819914240	non-irony
Pathan aaj lahore k sath mazaq kar rahy han  Game mein twist Le aaye han	830849673111937028	non-irony
#PZvsLQ  Hafeez:Mujhay bating ka tareeka bta do Bacha: Pehlay twist karayn phr dip karay  Hafeez:Phr?  Bacha: Pehlay ap seekh toh layn :D	830847722412470273	non-irony
Ek Tha Raja Ek Thi Rani: Don Laila Li Sagai Twist @TeamDDSid  @ektharaha @SinghEisha @SartajGillFC... http://youtu.be/vYcqyFddzuM?a 	830742390126346240	non-irony
Jindgi ko twist kar ke jio pic.twitter.com/27Dx5MVygT	830609616941690880	non-irony
Kuch Rang Pyar Ke Aise Bhi "Upcoming Twist" 31-May-2017 ll Kuch Rang Pyar Ke Aise Bhi Upcoming Promo: http://youtu.be/Hc-lZ8OyvJs?a  via	869587359867830272	non-irony
What the hell was that by Sahir Lodhi? Sasta patriot banne ke chakar mein larki ki speech hi twist kar di? https://twitter.com/omar_quraishi/status/869493284938305536 …	869529898922250240	non-irony
bro i dont think samay will die so soon. bcoz twist kese ayega? mujhe lagta hai k samay aake sab barbaad karega, maya ka sach saamne layega https://twitter.com/KushalTFan/status/869502858491834368 …	869503563097022465	non-irony
bus qismat main thi yeh takleef, meray sath larki ko kuch bhi nahi road cross ker ray thay sath. or mera knee twist ho gya	869475886076121092	non-irony
Ek Aastha Aisi Bhi - 30th May 2017 | Upcoming Twist | Starplus Ek Aastha Aisi Bhi Serial News 2017: http://youtu.be/q4fzpNXyKnI?a  via	869442408798441472	non-irony
Lol what a joke , hum aman pasand insan hain , par again hamari baat nahi mani gayi to Hindustan mit jayega , Irony of modern day Islam	910918019303464960	irony
ab hindustan me hinduo ko pooja k liye court aadesh lena padd rhaa. Waah. Irony!! aur log khete hai hum intolrent country hai.	910848271576387584	irony
Irony is isme bilkul bhi bade nahi hai uske	910817032878284800	non-irony
Rahul Gandhi ki fan hoke IQ ki baaten karti ho wo? Tab irony yaad nai aati?	910784828836012032	non-irony
The irony jis desh mein gaali dena gandi baat hain wha log gaali de de kar rt,likes aur followers bator rahe hain #Happynavratri	910766069316444160	irony
Kiya baat hai g. Wasay yah stair the ya irony	910574048740089856	non-irony
Inko tab irony nahi dikhti jab equal rights to women bolne wali aadhi duniya ke lie bhagwan male hai.	910570761315786753	irony
Irony is.. is desh se jyada mahilao ji ijjat kisi desh me nahi hoti... Still mahila ko bardasht nahi ki 9 din mahila ko pooja jaaye https://twitter.com/swatic12/status/910560502572609540 …	910563484873699329	irony
Shame!! Baba's ki jai fauji aur kissan ko ridicule karo wah! What an irony.	910541941841866752	irony
ISLU wale LQ ko player kharab karne ki tarri laga rahe hain, irony!	910493294274256896	non-irony
#irony  Der aaye par durust aaye https://twitter.com/rampurpolice/status/910377224527900674 …	910448662949400577	non-irony
Irony to dekhiye... Sonia Gandhi ke putr concentration of power ko leke complain kar rahe hain...	910340263104655360	irony
sir jis college ko  aap AYUSH  world   university   bnane  ki  baat kar rahe ho na,uski  khud  ki website  bhi nhi, IRONY @_DigitalIndia	910333327738990592	irony
*irony* Kutta khud k chehre pe laga rakha h aur bol hame Rai ho..	910153244675948549	irony
Irony wahin banayenge	910089893702807557	non-irony
Me: Aaj tak mujhe koi ladki nahi pata saki.. Face: *Laughs at the irony*	910026442058223616	irony
Kuch logo k naam m  hi irony hoti hai...  Jese fakeer ka nam Raja Aur atheist k nam m khwaja	909670480373735424	irony
1K RT wale mujhe Sir bol rahe.. irony	909654837511548928	irony
Log taliya bhi bajate rahe. Irony	909641961497231360	non-irony
Body mein iron, aur zindagi mein irony ki kami kabhi nahin honi chahiye...!! Gud Morning  @… https://www.instagram.com/p/BZKkIc2HYo0/ 	909600186682433536	non-irony
Hukomat e waqt election jeetne k bawajod apne khilaf dhandli or sazish ka rona ro rahe hai! Irony	909478761996922881	non-irony
Irony, when #PMLN say humare Sath dhandli hoye hai  #NA120	909454212253278209	irony
Uska handle dekhke lagta hai sabko maaf karta hai, but yaha to...irony	909452379057143808	non-irony
Pti jeti to ballay ballay...agr haar gayi to Dhaandli...Irony!	909449917738954753	irony
Irony..... #Sir @ImranKhanPTI jayen sakoon se araam ki zindagi guzarein q khuwaar ho rahay is behis, jahil qoum k liye jayen sir pkzz jayen	909449772637069313	non-irony
Irony - we have khulla disa Mukta abhiyan https://twitter.com/rukhgrg/status/909381275261181953 …	909412676345798657	non-irony
Talat Bhai, IRONY	909324187722010624	non-irony
Did anyone see any irony here? Kuch bhi bolneka.. https://twitter.com/bachikarkaria/status/909254922012676096 …	909271372026671104	non-irony
Durga pooja and Dushera ek hi cheez hota hai. kaise kaise CM bqn jaate hain. And tu kya nirdesh dega IAS IPS ko ganwaar. IRONY OF INDIA	909259450468384768	irony
Pai Baba jaise  ko pala hai congress ne ! Irony is ki ye ab congress ki hi bajaate rehte hain	909007075887296512	irony
Koi calls aane se pareshan aur koi calls na aane se . Irony of life	908984363919929344	irony
Aur maze ki baat, jab ek hoti hai to doosri nahin hoti..irony	908966457458925573	irony
This is the irony. Yehi vidambana hai hamare samay ki.	908963359302680577	non-irony
Irony Is Sonu Nigam Is Doing Biggest Chutiyapa Ever..   Purane Samaan Ki Dukaan Bann Gaya  Paatha Inpaa Saaman	867462179334660096	non-irony
Jam ke kai matlab hote hain. Vese gujrat mein jam par bhi ban hain. Aap konsi irony ki baat kar rhi ho?	867450751974604800	irony
Irony is k ye batane k liye bhi tu mujhse baat kar raha hai.Speak volumes. Kyo khud ko expose kar rahe ho. Do ne kar diya tum do bhi karlo	867401586154364928	irony
Irony is isi k lye desh se gaddari krne vale, afzal ko shahid manne valo k sath sarkar bnane valo k bhakt sbko gaddar kahrhe h	867383122639433728	irony
But the irony is ....modi ji kahege hamne karwaya hai..... AAP @ArvindKejriwal kahege proof dikhao....mai nahi manta..	867379365079695360	non-irony
Arey kitne baar maregi ye irony..	867350394665566208	non-irony
#BoycottTwitter?! Bhakton, jis thaali mein khatey ho usmey he shauch karte ho! Irony Man mat bano.	867316721832669184	irony
Isn't it irony, suba suba bank waly hazraat bhi apni naukri ka aghaz Kaam mae barkat ki dua se krty hain  #JustAThought	867238802263351297	irony
#IStandWithAbhijeet..... Hahahahah what a irony....jai ho Bhakto ki, sale apni behno ko bhi nhi chhodte...	867076466185576449	irony
Haan ladko ki izzat hi kahan hai..irony yeh hai ki is tweet ko log bhau denge par use nahin jisse dena chahiye..	867054367173640192	non-irony
Mat aa naa pakne fir bhai... Irony ki puri shop h tu yaar	867024535668891649	non-irony
Khud hee sawaal bhi khud hee jawab bhi!! Thats the Irony of #MediainIndia	867017324901040128	irony
Indians in general kaafi zyaada senti hain. Irony kam chamakti hai. Shock humor issi liye nahi chalta.	866690099500666880	non-irony
Naam ke aage SIR lagane se Khali SIR me Bheja nahi aa jaata.  Irony of Nation...Parliamentarian inciting Violence... https://twitter.com/SirPareshRawal/status/866345474722320388 …	866670022445285376	non-irony
Ihtiaaaath plz.  Yeh kar be dengay legal  In say kuch baeed nahi.  Suna hay wo irony bechari mar gayi.	866582098110500865	non-irony
Hum hain he itnay farigh. Hamaray idaaron ko kuch karnay ko hona chahyea na. Pakistan main mashallah apnay masaail kahan. Wo irony bh mr gyi	866576340673335296	non-irony
Idhar ek leader hai jisne apna sab tyag diya hai Irony is when ppl like lalu blame modi for sahara diary! While he is imprisoned fr CHARA	866546335700459520	irony
Irony is being tired af aur neend nahi aa rahe	866410866119507969	irony
Musalmano ko sab se bara threat keh ke vote lainay wala aaj KSA mey dehshat gardi ke khilaf baat ker raha hai.  Irony ki inteha hai.	866304676232384513	irony
What an irony that Rajiv Gandhi got 'Bharat Ratna' posthumously 4 ignoring prophetic words of Jagmohan. 'Hum dekhenge' ' hamain dekhna hai'	866274314110238724	non-irony
Visited Yogi adityanath's muthh here on a Hill  Kaafi saare couples ko dekha waha jo Jhaadiyo me gul khila rhe the  Kya irony hai	866217434574974977	non-irony
Matti say bana hua insan aj dust allergy ka shikar ha :p #Irony	865932507484696576	irony
It is Indian's irony, jab tak wo yahan tha zeher ugal raha tha sab so rahe they, aur jab chala gaya, uske pratayrpan ki koshish karenge	865927618054561792	irony
Irony : ladke log group bana ke half girlfriend dekhne jaa rahe hai upar se FB pe tag bhi kar rahe hai	865806657384620033	irony
Dhanya ho Bhagwan! Matlab irony bhi 100 bar marti Appa Rao jaison ko jail ki jagah puraskar milta dekhkar #StopCasteism	817413971741392896	irony
lol irony is sanghi tending #CryBabyJusticeThakur kabhi kaka ka rona bhi dekh lo magarmach bhi sharma jaye	817287456538103808	irony
Jo apne ancestors ko heen naheen janta..wo mere ancestor ki baat kar raha hai..irony	816942257089761280	irony
tujh se hi shuru, tujh pe hi khatam , what an irony . first and last chance https://twitter.com/TheMahiraKhan/status/816904210176425984 …	816921925708578816	non-irony
Irony - Desh ka Andhkaar (Nation's Darkness) reaches Patna for 350th Prakash Parv  Mera Desh Badal Raha Hai	816904884851240961	irony
MOTHER OF IRONY !!! jinhone desh ko sabse zyada loota wahi #looteramodi trend kar rahe hai	815934957986062337	non-irony
Meray shehr ki entrance jitni pyari hoti ja rahi ha meray muhallay ki galliyaan utni hi toot'ti ja rahi ha #irony	815506952528822273	irony
aur ye statement AK de raha hai, what an irony!	815421176633761796	irony
joke ki Sanskriti laa ke rajniti karne walon ke liye dum hilaane wala aaj joke pe gyan pel raha hai. Irony !!! @RealHistoryPic	815420984823906304	irony
Jisne Kabhi nighty k alawa kuch pehni nehi wo abhi shopping k bare me bolne lagi  #Irony #BB11 #ArshiKhan	928330475159949312	irony
Irony is arshi saying hina batamiz aurat	928330173971386368	irony
Jo aalu ki factory khol sakta hai us se badi irony aur kya ho sakti hai bhai @SirJadeja	928324244055908353	irony
Irony. DONO ke naam Hai #ParadisePapers mai #DeMoDisasterhttps://twitter.com/IndiaToday/status/928319478613475328 …	928320006718443520	non-irony
Hina: Shilpa na abhi bari achai ki devi ban rahi hai.   Hahaha the irony.   #BB11	928311569750007808	non-irony
Inn ticchu cheezon ke liye PM kyon comment karey? Aur woh bhi 08 Nov ko? Kuch toh socho!!! #Irony #IndiaModifiedhttps://twitter.com/suparna_singh/status/928260422737674240 …	928266114064191490	non-irony
That's the irony...Kalyug isse hi kehte hai shayad	928222063843688448	non-irony
Irony dekho hum hindustaniyon ko "outsider" kaun keh raha haiJo khud is desh mein actually outsider s hai! Inko Pak diya toh tha gandh failane ke liye? pic.twitter.com/CtTG6aXcMy	928215270845501440	irony
Haan re kutte..irony sarcasm metaphor..sab janta Hun...tu alm ki Hindi sikh le ...Jo hum log tujhe dete hain...par Kisi ka khake Yun us par bhonkna...achchi baat nahi	928212051368931328	non-irony
Is poori aurat ko adhay banday nay bhe lift nae krai irony	928202183241289729	irony
Sote huwe ko jagaana asaan hai vicky , but jo sone ka naatak karte hain , unhen zindagi bhar jagaya Nahi ja sakta , irony created by Bhakts and Namo	928106511875833858	irony
Luv is saying Bandagi sabko chala rahi hai to the one jo Luv ko chala rahi hai. #HinaKhan  #Irony #BiggBoss #BiggBoss11 #BB11	927983684853964800	irony
Jo muzhe follow karte hai wo so gaye, aur jo jaag rahe wo follow nahi karte.. #Irony	927980371731300352	irony
Priyank to akash "tu ladki se badtameez se baat karega " what an irony #BB11	927956266210639872	non-irony
Arshi Khan calling Hina Khan Aunty  What an Irony bruhh  Aap tho garibo ki rakhi sawant ho na  #BiggBoss11 #BB11	927955653900976128	irony
ziada boltay bhi nahin hain pamna oh, the irony	927940468293406720	non-irony
Irony is when Salman says "Shikar to sab karte hai magar..Tiger se behtar shikar koi nahi karta"  #RIPBlackBuck #TigerZindaHaiTrailer	927817815217782784	non-irony
#Ishqbaaaz QUEEN CHANDHU for reason aur gul ki post mein tho mahaan shashank ko praise kar rahi hai wat an irony pic.twitter.com/UB6fhZ0pm1	927770349260775424	non-irony
Yes  We know   From hum to chote log hain,sewak Hai to  Delhi ke Malik hum Hain, Delhi ke Malik ye nahen Hain  Aur Haan irony died again	927737446493716485	non-irony
Irony ye hain ki in logo Ko lagta hain ki Hina priyank Ko inlogo ke bajese footage milta hain	927620036277104640	non-irony
#hinakhan saying ek insaan kitna gir sakta hai yaar ! Is the Biggest Irony #BB11 #BiggBoss11	927586885186105344	irony
Sindhi me ek kahawat hy; Ghar ji murghi paary ji daal barabar hundi aa... Today I found out the real irony behind this phrase.	927569849945133056	irony
Jeevan mein  Iron(Hb) ki Kami hai Irony ki Nahi!!! #babumoshayehttps://twitter.com/cmriganka/status/927505783595474944 …	927506163159068672	non-irony
Irony is that ghotalo k bare mein sabse bada ghotalebaaz tweet Kar rha h.	927407443289653248	irony
Apni taraf se "Islam ka dafaa" kar rahe hen aisi gandi zuban k sath... what an irony! Pyar or Aman wale mazhab ka dafaa nafrat or galiyon se..	927371040740782081	irony
More irony? The advice applies to u most. Mein Mooh kholoonga toh tu bhaagneje darwaaZe dhoondhegaa Italy ka pidi	927198019795034112	non-irony
Such an irony jo chun rahe hain wahi loot rahe hain... https://twitter.com/ANI/status/926760299906007041 …	927103862758031360	non-irony
Irony.. Mulla ke fatwe se inhe koi pareshanj nahi hai..	927057060046368770	irony
Parents kaala teeka lagate hai yeh bolke ki nazar naa lage, fir usi muuh se yeh bolte hain ke Africa mein log bhooke marr rahe hai. Koi unhe bata do ke irony bhi marr rahi hai.	926888104434085888	irony
Jeevan mein Iron ki kami Hai, Irony ki Nahi!!! https://twitter.com/FarziCricketer/status/926855107567747072 …	926859748250599424	non-irony
Some stories are full of irony, As John puts it:- Jo be ho tum pe mo'tariz usko yahi jawab do,  Aap bahut sharif hain aap ne kya nahi kiya https://twitter.com/RisingKashmir/status/926457124342894593 …	926843661039439874	non-irony
Irony is ki ye sab Tipu bol raha hai.  https://twitter.com/thecyberbully13/status/926763266176573440 …	926819051589922817	non-irony
Ye log irony ko charas mein mila ke phoonkte hain by god. https://twitter.com/timesofindia/status/926668288196624384 …	926812901008031745	non-irony
Yeh suicide kya Hoya hai Bhai? "Jab irony jati hai to usay suicide kehte hain"	926732077654929408	non-irony
Priyanki sharmi kitni halkat hai poora India dekh Chaka hai  N they are talking about Shilpa  Irony is dead  #ImWithShilpa @CouchKuttahttps://twitter.com/GautamGang/status/926511696323022848 …	926722130623963138	non-irony
Irony To Ye Hai Ki Logo Ne Gujrat Model K Nam Pe Vote Diye The	926670228494237697	irony
@SrBachchan N yeh bhi ek irony of life ki aap yahan pratidin aate hain...aur bina pyar diye  chale jate hai!! pic.twitter.com/1o9wtkXkjt	926520174173229056	irony
Hahah Irony abt Kamal hasan is .. Uske naam mein hu Kamal hai... .	926509782852190208	irony
Iska matlab ye hai ki ab #Bhaktgan bhi maanne lage hain ke #Woh_Sab hi #Aatankwadi hain. Jai ho. What an Irony of Indian Politics... #Shamepic.twitter.com/GdjPNtsx8j	926495465582903296	irony
It’s Irony that Mandar Main rakha Pathar or snake  Bhagwan ho jate hai Aur bahar mil jays snake  to marte hai	926469749998891009	irony
the irony is aaj aap unke sath party bane hue hein jinhon ne usay mulk se bhgaya :/	926418078346502146	irony
Jo khud ghar pe bethi he wo dusro ko gyaan de ri he #irony bwahaha .. khud ke season me kuch kiya nahi chale gyaan dene  #BB11https://twitter.com/iamkamyapunjabi/status/926305599205363712 …	926328567901777920	irony
Irony dekho.... biwi ko hum Boltein hain humko kaaam nahin hai kya?	956494754069401601	irony
Hahaha.. see d irony they are saying ki shilpa flop ki party attend ni karti n vahi shilpa arshi ka kadaa pehen kar duniya mai dooll rahi hai... matlb    hadd hai yr.. kuch bhi  n bandagi ki to baat hi matt karo	956414183976783872	non-irony
Irony ne bhi jauhar kar liya #Padmavaat #IndiaVsFringepic.twitter.com/UqUdhBzzMb	956258506801385474	non-irony
Dnt wrry ria cause usne khud ko pig bulaya hai as evn woh bhi jaanti hai kaun hai @RiaRevealed bichari ne tag bhi kar diya hai ...IRONY koi jaanta hi nahi hai	956144463042129920	non-irony
Jo log #Shilpa se social media mein har ek poll haare; live voting haare; aur toh aur mall task bhi haare, woh log #ShilpaShinde k win ko 'Khairat' bolte hai...  What an irony!!!  #BB11 #BiggBoss11	956112154767183877	irony
Irony isn't it? Aapni Behan ko social media pr aane nahi dena wala bhai.. . Yaha,  . Ladkiyon ko freedom se jeene ki baat bata raha hain..!!!  #NationalGirlChildDay	956055485811232768	irony
Tumhari language se toh tum kahin se bhi rajput nhi lgte . Maa bahen ko gaali de rhe aur ek rajput naari k samman ki baat kr rhe. Such an idiot Such an irony.	956015287865872386	irony
Agree with you bro....itna hungama child marriage, dowry, rapes pe krte to aaj India me itna panga hta hi ni....Irony to iss baat ki hai....ki ye aam janta pe himmat dikhate h....bhai dharna kro jantar mantar pe....apne logo ka nuksaan kr rhe ho faltu me.	955841932223160322	non-irony
@narendramodi @PMOIndia This is the irony of democracy in India.. Jinko jawaab dena chahiye woh sawaal pooch rahe hain... 70 saal tak inke khandaan ne desh ka jo haal kiya hai uska jawaab yeh 3 saal waali sarkar se maang rahe hain... Koi inko bhagwaan se darna bataye....	955833257001496576	irony
Kalakar Ko bhi punish karna chahiye ? #Irony	955818695015542784	non-irony
Whenever u open ur mouth a gem appears.. kaha se laate ho yaar.. I mean irony dekho jinhone 60 saal kushasan kiya woh yeh 1% aur 70% ki baat kare	955796249134821376	irony
It was irony Sigh. Sami sir se kya padha hai tune	955761957121900550	non-irony
@suhelseth sir aise to hamare yaha court case ke number aane mei saalo lag jaate hai. wahi supreme court mei #Padmavaat par sunwai ke liye ek hee mahine mei do baar number aa gya. #greatirony @mediacrooks @Being_Humor @Ra_Bies @bhak_sala @muglikar_ @padhalikha @coolfunnytshirt	955716439125602304	irony
Irony of Life:  "Gareeb k plate me khana nhi hai, kisaan karz ki wajah se marr rhe hai, Jawaan border par marr rhe hain, par Karni Sena ko inn sb se koi fark nhi padta, kyunki inhe toh movie bann krna hai!!!  #PadmavatControversy	955663767156744192	irony
Irony is ye khud aagayi muh uthake kisiki side lene aur khud hi side lene ki baat kar rahi hai	955506867962241025	irony
Aur @akshaykumar ki iss photo ke saath hi waqt aa gaya hai ke Irony ko @KajariaCeramic ke tiles se bani deewaaron mein chunwa diya jaaye !!pic.twitter.com/GKEmcoevTI	955482881001971712	non-irony
Irony ek maarwadi ek sindhi ko aisa bol raha	955460316212682752	non-irony
Bhai bahaneki kya baat hai ?Sach to ye hai ke hum aap chahe kisi party ko support karen hamara kya fayeda hota hai humein to apni rozi roti aur parivar khud dekhna hai.Neta koi bhi ho hamari zarurat mei koi kaam nahi aata.This is the universal truth & irony  for we indians.	955405163094683648	non-irony
Irony is Karni Sena ke baski kuch nahi karni.	955328765013368832	irony
Hina ne poora show khud sab larkion ki beizzati ki aur us k fans yahan uski beizatti pe ro rahay hain. Irony just died  #MohalleKiAunty	955164172760862721	irony
Jinko film se koi ummid hi nahi hai unko kabse fikar honi lagi? Irony.	955099477752274944	irony
Log bolte rehte hai dear  Har kisi ki apni apni choice hai  And as far as marriage is concerned, Dono ne kafi baar bola hai... Dono ko shaadi nhi Pasand.  Dono ko live in chahiye   Aur dono ne yeh apas mein discuss kiya hai.. Irony!! Yeh dono colleagues hai #Shikashttps://twitter.com/Anitach07233835/status/955044524044124162 …	955048052020015105	non-irony
and irony is vo prashant bhushan isi party ki den hai.	955043819464007681	irony
Bhai khuda ke liye dosro ko ghaddari aur lanat ke certificates dene se pehle ye mat bhuljaya kero ke tum Altaf kaliya ke supporter aur follower ho  #Irony is unmistakable	955017376952659970	non-irony
20001 times irony died here , sussane iss liye bhagi ki HR ka khada bhi nahi hotaaa , isliye wo arjun rampal ke saath bhagi........ https://twitter.com/KhandagaleSh/status/954986879388024833 …	954987511985524736	non-irony
Grand salute to you,  but this is irony. Jis pagal pan ki baat karte hai log, sayad wo pagal pan desh bhakti ki hoti hai jaise angrezo ke zamane me sahid Bhagat singh,  chandra sekhar Azad aur Subhash chandra bose ji ke hause le aur dharti maa ke prati sneh, zazba tha aur rahega	954929630133153792	non-irony
irony dekho taarikh me bhi "BHAI (22)" hai .. isse bada hint kya hoga .. anish ji accept the fact that kainaat bhi aapko hina ka bhai banana chahti hai	954794764750135297	non-irony
Jin saab ko khan saab nai chaprasi bhi nhi rakhna tha un ki baat pay assembly say isteefa dena chaa rahay hain ! Lol ! irony , Have your own agenda atleast!	954674779822403584	irony
Mujhe bhukh lag jayegi aur jyada naam li to...and irony is i m on dieting	954647377628950528	irony
shuru mai mujhe laga log apni marzi se pakode wali baat keh rahe he.. magar fir int dekha ..haha Irony... kal jab yahi bat Rahul kahega... to Media kahega ... pappu hai... pakode bechne wale ko rojgar bata raha he.. as usual  " ye modi ne kaha he" wali line to gayab ho jayegi na	954643798272884736	non-irony
Mai toh inn saare tweets mei bhi irony dhundne ki koshish kar rhi hu.  Ki kahi Shayd aj pyar se troll kar rhi ho kruti	954626437109055488	non-irony
Aur uske baad bhi tu likh raha hai...irony died..motor mouth guha...pure pagal ho jaoge tum log after 2019	954588693926432769	non-irony
naam main aur dp main zardari ki pic aur bhashan pti ko  irony died a painful death  https://twitter.com/fiazzardari/status/849989075926896641 …	850008749490270208	irony
Spot the irony in this tweet.  Jeev ki hatya nahi karni chahiye but... https://twitter.com/Abhishek_Mshra/status/849682884810223616 …	849741271950282757	non-irony
You see the irony, tumko kon legal notice bhejega bhai.   https://twitter.com/NewsInIndia/status/849663340506992641 …	849664435639726080	non-irony
@IPL sabse bada satte baz IPL me debate kar raha hai ki match kaun jeetwata hai. Irony #ajayjadeja	849622174533128193	irony
Har chiz ka info BOI se hi uthaaket Edit banate hain lekin yahi log isse bikaau kehte hain..irony	849605636715302913	irony
